assetIndex	weaponName	weaponDefName	b67E	b67F	b680	b681	b682	b683	booleanTailBytes
8112	aa12_eotech_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8113	aa12_eotech_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8114	aa12_fmj_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8115	aa12_fmj_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8116	aa12_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8117	aa12_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8118	aa12_grip_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8119	aa12_grip_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8120	aa12_grip_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8121	aa12_reflex_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8122	aa12_reflex_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8123	aa12_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8140	m1014_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8143	m1014_eotech_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8144	m1014_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8157	m1014_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8160	m1014_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8161	m1014_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8162	m1014_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8163	m1014_eotech_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8164	m1014_eotech_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8165	m1014_eotech_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8166	m1014_eotech_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8167	m1014_fmj_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8168	m1014_fmj_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8169	m1014_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8170	m1014_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8171	m1014_grip_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8172	m1014_grip_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8173	m1014_grip_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8174	m1014_reflex_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8175	m1014_reflex_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8176	m1014_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8196	spas12_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8199	spas12_eotech_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8200	spas12_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8220	spas12_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8223	spas12_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8224	spas12_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8225	spas12_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8226	spas12_eotech_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8227	spas12_eotech_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8228	spas12_eotech_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8229	spas12_eotech_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8230	spas12_fmj_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8231	spas12_fmj_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8232	spas12_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8233	spas12_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8234	spas12_grip_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8235	spas12_grip_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8236	spas12_grip_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8237	spas12_reflex_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8238	spas12_reflex_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8239	spas12_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8267	rpd_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8270	rpd_acog_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8273	rpd_eotech_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8274	rpd_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8284	rpd_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8285	rpd_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8288	rpd_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8289	rpd_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8292	rpd_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8293	rpd_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8294	rpd_acog_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8295	rpd_acog_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8296	rpd_acog_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8297	rpd_acog_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8298	rpd_acog_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8299	rpd_eotech_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8300	rpd_eotech_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8301	rpd_eotech_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8302	rpd_eotech_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8303	rpd_eotech_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8304	rpd_fmj_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8305	rpd_fmj_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8306	rpd_fmj_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8307	rpd_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8308	rpd_fmj_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8309	rpd_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8310	rpd_grip_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8311	rpd_grip_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8312	rpd_grip_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8313	rpd_grip_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8314	rpd_grip_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8315	rpd_heartbeat_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8316	rpd_heartbeat_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8317	rpd_heartbeat_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8318	rpd_heartbeat_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8319	rpd_reflex_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8320	rpd_reflex_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8321	rpd_silencer_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8322	rpd_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8323	rpd_thermal_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8336	sa80_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8339	sa80_acog_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8342	sa80_eotech_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8343	sa80_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8354	sa80_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8355	sa80_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8358	sa80_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8359	sa80_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8362	sa80_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8363	sa80_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8364	sa80_acog_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8365	sa80_acog_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8366	sa80_acog_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8367	sa80_acog_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8368	sa80_acog_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8369	sa80_eotech_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8370	sa80_eotech_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8371	sa80_eotech_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8372	sa80_eotech_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8373	sa80_eotech_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8374	sa80_fmj_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8375	sa80_fmj_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8376	sa80_fmj_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8377	sa80_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8378	sa80_fmj_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8379	sa80_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8380	sa80_grip_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8381	sa80_grip_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8382	sa80_grip_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8383	sa80_grip_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8384	sa80_grip_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8385	sa80_heartbeat_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8386	sa80_heartbeat_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8387	sa80_heartbeat_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8388	sa80_heartbeat_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8389	sa80_reflex_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8390	sa80_reflex_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8391	sa80_silencer_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8392	sa80_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8393	sa80_thermal_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8405	mg4_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8409	mg4_acog_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8412	mg4_eotech_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8413	mg4_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8423	mg4_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8424	mg4_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8427	mg4_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8428	mg4_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8431	mg4_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8432	mg4_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8433	mg4_acog_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8434	mg4_acog_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8435	mg4_acog_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8436	mg4_acog_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8437	mg4_acog_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8438	mg4_eotech_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8439	mg4_eotech_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8440	mg4_eotech_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8441	mg4_eotech_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8442	mg4_eotech_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8443	mg4_fmj_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8444	mg4_fmj_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8445	mg4_fmj_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8446	mg4_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8447	mg4_fmj_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8448	mg4_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8449	mg4_grip_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8450	mg4_grip_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8451	mg4_grip_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8452	mg4_grip_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8453	mg4_grip_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8454	mg4_heartbeat_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8455	mg4_heartbeat_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8456	mg4_heartbeat_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8457	mg4_heartbeat_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8458	mg4_reflex_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8459	mg4_reflex_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8460	mg4_silencer_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8461	mg4_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8462	mg4_thermal_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8474	m240_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8477	m240_acog_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8480	m240_eotech_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8481	m240_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8491	m240_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8492	m240_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8495	m240_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8496	m240_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8499	m240_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8500	m240_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8501	m240_acog_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8502	m240_acog_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8503	m240_acog_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8504	m240_acog_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8505	m240_acog_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8506	m240_eotech_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8507	m240_eotech_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8508	m240_eotech_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8509	m240_eotech_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8510	m240_eotech_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8511	m240_fmj_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8512	m240_fmj_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8513	m240_fmj_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8514	m240_fmj_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8515	m240_fmj_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8516	m240_fmj_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8517	m240_grip_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8518	m240_grip_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8519	m240_grip_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8520	m240_grip_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8521	m240_grip_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8522	m240_heartbeat_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8523	m240_heartbeat_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8524	m240_heartbeat_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8525	m240_heartbeat_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8526	m240_reflex_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8527	m240_reflex_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8528	m240_silencer_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8529	m240_silencer_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8530	m240_thermal_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8545	aug_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8548	aug_acog_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8551	aug_eotech_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8552	aug_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8565	aug_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8567	aug_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8570	aug_reflex_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8571	aug_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8574	aug_thermal_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8575	aug_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8576	aug_acog_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8577	aug_acog_grip_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8578	aug_acog_heartbeat_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8579	aug_acog_silencer_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8580	aug_acog_xmags_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
8581	aug_eotech_fmj_mp	ac130/weap_ac130_105mm_dist2	0x00	0x00	0x00	0x00	0x00	0x00	
